url,status,classification,final_url,source,source_priority,ms
"https://www.circularity-gap.world/norway",200,ok,"https://circularity-gap.world/norway",document:bibliotek/media/snapshots/nordic-circularity-gap-norway-2024,,640
"https://link.springer.com/article/10.1007/s43615-022-00233-2",200,ok,"https://link.springer.com/article/10.1007/s43615-022-00233-2?error=cookies_not_supported&code=38fe47e4-eac1-4bee-a979-2ac6e12b76e0",document:bibliotek/media/snapshots/nordic-food-energy-circular-2022,,970
"https://nordiccircularhotspot.org/news/beyond-the-bean-a-nordic-perspective-on-circular-food-systems",200,ok,,document:bibliotek/media/snapshots/nordic-hotspot-beyond-bean-2023,,1333
"https://www.axfood.com/newsroom/press-releases/2024/06/axfood-acquires-city-gross/",200,ok,,document:bibliotek/media/snapshots/se-axfood-citygross-acquires-2024,,211
"https://www.circularity-gap.world/sweden",200,ok,"https://circularity-gap.world/sweden",document:bibliotek/media/snapshots/se-circularity-gap-2024,,708
"https://www.ivl.se/english/ivl/our-offer/research-projects/food/food-production-and-provisioning-through-circular-urban-systems-in-european-cities.html",200,ok,,document:bibliotek/media/snapshots/se-ivl-focuse-2025,,98
"https://www.regeringen.se/rattsliga-dokument/departementsserien-och-promemorior/2025/03/livsmedelsstrategin-2.0",200,ok,,document:bibliotek/media/snapshots/se-regeringen-livsmedelsstrategi-2025,,299
"https://www.ri.se/en/system-innovation/circular-transition/project/circular-food-in-practice-collaboration-for",200,ok,,document:bibliotek/media/snapshots/se-rise-circular-food-2025,,1530
"https://smartbuilt.se/in-english/projects/value-chains-and-business-models/circular-food-system-in-gottsunda/",200,ok,,document:bibliotek/media/snapshots/se-smartbuilt-gottsunda-2024,,222
"https://www.tankesmienagenda.no/notater/fairtrade-pa-norsk",200,ok,,document:bibliotek/tenketanker/matmakt-beredskap-natur,,395
"https://doi.org/10.29219/fnr.v68.10489",200,ok,"https://foodandnutritionresearch.net/index.php/fnr/article/view/10489",document:bibliotek/pubmed-soek-2026-03-19,,2669
"https://arctic-council.org/news/eallu-and-arctic-indigenous-peoples-food-systems/",200,ok,,document:bibliotek/samisk/arktisk-matproduksjon-urfolksperspektiver,,576
"https://agriculture.ec.europa.eu/common-agricultural-policy/agri-food-supply-chain/unfair-trading-practices_en",200,ok,,document:bibliotek/akademia/internasjonalt/eu-utp-direktiv-leverandorbeskyttelse,,181
"https://www.landbruksdirektoratet.no/nb/statistikk-og-utviklingstrekk/reindrift",200,ok,,document:bibliotek/samisk/reindrift-og-samisk-matkultur,,523
"https://www.researchgate.net/publication/342900511_Sami_Identity_and_Traditional_Livelihood_Practices_From_Non-Indigenous_to_Indigenous_Food_Frameworks",403,blocked,,document:bibliotek/samisk/samisk-matsuverenitet,,85
"https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1485287/full",200,ok,,document:bibliotek/akademia/internasjonalt/frontiers-nnr2023-optimal-diet-norway,,243
"https://doi.org/10.1080/16546628.2025",404,dead,,document:bibliotek/sirkularitet/lca-norsk-mat-database-2025,,256
"https://eur-lex.europa.eu/EN/legal-content/summary/packaging-and-packaging-waste-from-2026.html",202,other,,document:bibliotek/sirkularitet/ppwr-emballasje-norsk-matsektor,,104
"https://hdl.handle.net/1946/7794",403,blocked,"https://skemman.is/handle/1946/7794",document:bibliotek/akademia/masteroppgaver/johannsson-2011,,509
"https://kommunikasjon.ntb.no/pressemelding/17865156/europas-mest-moderne-logistikksenter-vokser?publisherId=89490",200,ok,,document:bibliotek/verdikjede/coop-clog-logistikk,,342
"https://www.rema.no/karriere/fagspesialist-og-distribusjon/",200,ok,,document:bibliotek/verdikjede/rema-distribusjon-logistikk,,69
"https://hj.diva-portal.org/smash/record.jsf?pid=diva2:1966137",200,ok,"https://ju.diva-portal.org/smash/record.jsf?pid=diva2%3A1966137&dswid=-5364",document:bibliotek/akademia/masteroppgaver/sedwall-bjerne-grandin-2025,,672
"http://urn.kb.se/resolve?urn=urn:nbn:se:slu:epsilon-s-17609",200,ok,"https://stud.epsilon.slu.se/17609/",document:bibliotek/akademia/masteroppgaver/adlers-2022,,213
"https://hdl.handle.net/11250/2724777",200,ok,"https://nva.sikt.no/registration/0198cc826ab1-6a6d5f66-f5dc-45f0-a336-72eac0c89a83",document:bibliotek/akademia/nhh-food/aursland-steen-ulsaker-unemployment-shocks-cyclical-prices-shopping-behavior-2021,,253
"https://www.nhh.no/en/research-centres/food/food-news/2024/all-retail-sectors-are-highly-concentrated/",200,ok,,document:bibliotek/akademia/nhh-food/food-konsentrasjon-nordisk-2024,,574
"https://www.forskningsradet.no/utlysninger/2026/forskning-okt-samfunnssikkerhet-beredskap/",200,ok,,document:evidence-pack/finance-note,,178
"https://www.nmbu.no/forskning/ny-rapport-debatten-om-baerekraftig-matproduksjon-er-villedende",200,ok,,document:bibliotek/akademia/nmbu/baerekraft-matsystem-kriterier-2024,,76
"https://projekter.aau.dk/strategisk-analyse-og-vaerdiansaettelse-af-salling-group-ae25861c.html",200,ok,,document:bibliotek/akademia/masteroppgaver/calundan-2019,,149
"https://doi.org/10.1016/j.appet.2017.05.013",200,ok,"https://linkinghub.elsevier.com/retrieve/pii/S0195666316306687",document:bibliotek/akademia/pubmed/aschemann-witzel-j-2017-consumer-behaviour-towards-price-reduced,,574
"https://doi.org/10.1016/j.scitotenv.2023.161656",200,ok,"https://linkinghub.elsevier.com/retrieve/pii/S0048969723002711",document:bibliotek/akademia/pubmed/feng-l-2023-developing-a-biogas-centralised-circular,,449
"https://pub.norden.org/temanord2024-531/chapter-5-the-bitter-aftertaste-of-app-based-food-delivery.html",403,blocked,,document:bibliotek/arbeidsliv/gig-okonomi-matleveranse,,62
"https://www.ssb.no/helse/helseforhold-og-levevaner/statistikk/arbeidsulykker",200,ok,,document:bibliotek/arbeidsliv/lagerarbeidere-logistikk-vilkaar,,948
"https://urn.kb.se/resolve?urn=urn:nbn:se:slu:epsilon-s-17412",200,ok,"https://stud.epsilon.slu.se/17412/",document:bibliotek/akademia/masteroppgaver/khandaker-2021,,160
"https://www.diva-portal.org/",200,ok,"https://www.diva-portal.org/smash/search.jsf?dswid=-2715",document:evidence-pack/akademia/sodertaelje-diet-green-planet-2023,,492
"https://www.forbrukerradet.no/forbrukerpolitikk/mat/",200,ok,,document:bibliotek/forbruker/forbrukerorganisasjoner-matpolitikk,,1141
"https://www.telemarksforsking.no/publikasjoner/",200,ok,"https://telemarksforsking.no/publikasjoner/",document:evidence-pack/akademia/telemarksforsking-reko-2020,,425
"https://www.kk.dk/",200,ok,,document:evidence-pack/internasjonal/kbh-food-strategy-2019,,103
"https://copenhageneconomics.com/publications/",200,ok,,document:bibliotek/konsulentrapporter/copenhagen-economics,,942
"https://www.icagruppen.se/globalassets/xx.-arsredovisning-2024/250221_icagruppen_annual_report_2024.pdf",200,ok,,document:evidence-pack/arsrapporter/ica-gruppen-annual-report-2024,,77
"http://kesko.fi/4930ac/contentassets/2e27fbfe66fb4e97a8c683de564a73d2/kesko-annual-report-2024.pdf",200,ok,"https://www.kesko.fi/4930ac/contentassets/2e27fbfe66fb4e97a8c683de564a73d2/kesko-annual-report-2024.pdf",document:evidence-pack/arsrapporter/kesko-annual-report-2024,,240
"https://foodnationdenmark.com/news/the-danish-agriculture-and-food-sector-steps-up-regarding-circularity/",200,ok,,document:bibliotek/media/snapshots/dk-foodnation-circularity-2024,,476
"https://www.kesko.fi/en/media/news-and-releases/investor-news/2026/k-group-market-share-in-grocery-trade-took-an-upturn-in-the-latter-half-of-2025--full-year-market-share-33.5/",200,ok,,document:bibliotek/media/snapshots/fi-kesko-market-share-2025,,113
"https://www.government.is/ministries/ministry-of-culture-innovation-and-higher-education/",200,ok,,document:evidence-pack/beredskap/beredskap-island-food-stockpiles-2025,,125
"https://www.ruv.is/frettir/innlent/2025-03-27-eina-mylla-landsins-fer-i-brotajarn-eftir-helgi-439857",200,ok,,document:evidence-pack/beredskap/beredskap-island-melmolle-2025,,205
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2025-14",200,ok,,document:evidence-pack/forskningsinstitutt/hi-nettrapporter/risikorapport-fiskeoppdrett-2025,,70
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2026-7",200,ok,,document:evidence-pack/forskningsinstitutt/hi-ressursoversikt-2026,,606
"https://www.grontpunkt.no/aktuelt/nyheter/her-ble-norsk-plastemballasje-materialgjenvunnet-i-2024",200,ok,,document:evidence-pack/gap-cards/a6-plast-matemballasje-2026-04,,118
"https://www.kbhmadhus.dk/",200,ok,"https://kbhmadhus.dk/",document:evidence-pack/internasjonal/kbh-madhus-strategi-2025,,964
"https://www.uib.no/en/econ/156277/master-thesis",200,ok,,document:bibliotek/akademia/masteroppgaver/naess-2024,,99
"https://www.pty.fi/en/finnish-grocery-trade/",200,ok,,document:bibliotek/media/snapshots/fi-pty-grocery-market-2024,,116
"https://agrain.com/",200,ok,,document:evidence-pack/internasjonal/agrain-2024,,348
"https://www.peelpioneers.nl/",200,ok,"https://peelpioneers.nl/",document:evidence-pack/internasjonal/peelpioneers-2024,,2624
"https://www.fao.org/brasil/",200,ok,"https://www.fao.org/brasil/pt/",document:evidence-pack/internasjonal/pnae-brazil-fao-2023,,339
"https://www.bifrost.is/media/1/skra_0016984.pdf",200,ok,,document:bibliotek/media/snapshots/is-bifrost-retail-sector,,245
"https://www.samkeppni.is/en/solutions/decisions/32-2024/",200,ok,,document:bibliotek/media/snapshots/is-samkeppni-festi-lyfja-2024,,320
"https://www.rema.no/",200,ok,,document:evidence-pack/media/rema-lidl-2008,,47
"https://www.kkv.fi/",500,server_error,,document:evidence-pack/nordisk/kkv-sok-stockmann-2017,,82
"https://www.helsedirektoratet.no/",200,ok,,document:evidence-pack/offentlig/helsedirektoratet-skolemaltid-2024,,84
"https://norsus.no/prosjekt/matsvinn-2024/",200,ok,,document:bibliotek/media/snapshots/no-norsus-matsvinn-2024,,440
"https://www.regjeringen.no/no/aktuelt/milepal-for-norsk-beredskap/id3046671/",200,ok,,document:evidence-pack/offentlig/press-id3046671-2024,,192
"https://www.regjeringen.no/id3147031/",200,ok,"https://www.regjeringen.no/no/aktuelt/ny-rapport-om-krav-til-apenhet-i-dagligvarebransjen/id3147031/",document:evidence-pack/offentlig/press-id3147031-2026,,208
"https://news.cision.com/matsmart/",200,ok,,document:evidence-pack/selskap/matsmart-results-2024,,237
"https://www.cnbc.com/video/2024/11/16/how-too-good-to-go-brings-in-162-millionyear-selling-leftovers.html",200,ok,,document:evidence-pack/sirkular-konkurser/_benchmarks/tgtg-cnbc-2024,,784
"https://www.onei-insectes.org/en/ynsect-difficultes-economiques",200,ok,,document:evidence-pack/sirkular-konkurser/_benchmarks/ynsect-onei,,884
"https://www.greenqueen.com.hk/alternative-protein-plant-based-food-mergers-acquisitions-closures-bankruptcy/",200,ok,,document:evidence-pack/sirkular-konkurser/_overview/greenqueen-consolidation-2025,,1808
"https://vegconomist.com/company-news/dug-foodtech-declared-bankrupt-assets-now-open-acquisition/",200,ok,,document:evidence-pack/sirkular-konkurser/dug-foodtech/media-vegconomist-2026,,588
"https://sifted.eu/articles/ynsect-collapse-industry-analysis",200,ok,,document:evidence-pack/sirkular-konkurser/enorm-biofactory/analysis-sifted-ynsect,,737
"https://feedmagazine.agrarzeitung.de/news/news/denmark-insect-producer-enorm-biofactory-insolvent-154350",200,ok,"https://feedmagazine.agrarzeitung.de/business/news/denmark-insect-producer-enorm-biofactory-insolvent-154350",document:evidence-pack/sirkular-konkurser/enorm-biofactory/media-feedmagazine-2025,,602
"https://www.norgesgruppen.no/om-oss/trumf-lojalitetsprogram/",200,ok,,document:bibliotek/digital-dagligvare/dagligvarekjedenes-digitale-satsing,,51
"https://www.regjeringen.no/contentassets/8f8751780e9749bfa8946526b51f10f4/digital-hele-livet.pdf",200,ok,,document:bibliotek/digital-dagligvare/digital-ekskludering-mattilgang,,47
"https://www.intrafish.com/finance/hooked-foods-files-for-bankruptcy-after-seven-years/2-1-1929069",200,ok,,document:evidence-pack/sirkular-konkurser/hooked-foods/media-intrafish,,168
"https://vegconomist.com/company-news/swedens-hooked-foods-closes-down-after-seven-years/",200,ok,,document:evidence-pack/sirkular-konkurser/hooked-foods/media-vegconomist,,1115
"https://www.helsedirektoratet.no/tema/kosthold-og-ernaering/matbransje-serveringsmarked-og-arbeidsliv/merkeordningen-nokkelhullet",200,ok,"https://www.helsedirektoratet.no/forebygging-diagnose-og-behandling/forebygging-og-levevaner/kosthold-og-ernaering/merkeordningen-nokkelhullet",document:bibliotek/forbruker/atferdsokonomi-matvalg,,879
"https://sifted.eu/articles/infarm-quits-europe-news",200,ok,,document:evidence-pack/sirkular-konkurser/infarm-dk/media-sifted,,598
"https://www.impactloop.com/artikel/is-vertical-farming-dead-another-startup-stumbles-as-scaling-proves-really-tough",200,ok,"https://impactloop.com/artikel/is-vertical-farming-dead-another-startup-stumbles-as-scaling-proves-really-tough",document:evidence-pack/sirkular-konkurser/ljusgarda/media-impactloop,,1275
"https://www.mycostories.com/post/mycoprotein-producer-mycorena-s-bankruptcy-setback-or-fresh-start",200,ok,,document:evidence-pack/sirkular-konkurser/mycorena/analysis-mycostories,,2420
"https://bolagsverket.se/en/foretag/aktiebolag/avvecklaaktiebolag/konkursavaktiebolag.755.html",200,ok,,document:evidence-pack/sirkular-konkurser/mycorena/konkurs-bolagsverket,,66
"https://arcticstartup.com/mycorena-acquired-by-naplasol/",200,ok,,document:evidence-pack/sirkular-konkurser/mycorena/media-arcticstartup-2024,,88
"https://urn.fi/URN:NBN:fi:aalto-201609083714",200,ok,"https://aaltodoc.aalto.fi/handle/123456789/21500",document:bibliotek/akademia/masteroppgaver/syroegina-2016,,836
"https://vegconomist.com/cheese-alternatives/stockeld-dreamery-shuts-down-citing-decline-plant-based/",200,ok,,document:evidence-pack/sirkular-konkurser/stockeld-dreamery/media-vegconomist,,509
"https://www.oslomet.no/om/sifo",200,ok,,document:bibliotek/forbruker/forbrukeratferd-prisbevissthet,,602
"https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2025-2026/",200,ok,,document:evidence-pack/stortinget/innst-130s-2025-2026,,663
"https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2023-2024/",200,ok,,document:evidence-pack/stortinget/innst-173s-2023-2024,,317
"https://niels.institute/2024/09/26/norwegian-competition-authority-three-supermarkets-norgesgruppen-coop-and-rema-engaged-in-anticompetitive-conduct-by-effect-and-are-fined-4-9bn-nok/",200,ok,,document:exa-search-findings-2026-04-21,,235
"https://pub.norden.org/politiknord2024-749/political-priorities.html",403,blocked,,document:external/fjls-cooperation-programme-2025-2030,,63
"https://hdl.handle.net/11250/2491452",200,ok,"https://nva.sikt.no/registration/0198cc82b838-dd2c72bb-5058-42fb-8a98-1e294acaa70a",document:bibliotek/akademia/masteroppgaver/vangelsten-2017,,363
"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4851998",403,blocked,,document:bibliotek/akademia/nhh-food/rrukaj-steen-asymmetric-pricing-2024,,70
"https://www.nmbu.no/en/research/projects/nmbu-sustainability-arena-sustainable-food-systems",200,ok,,document:bibliotek/akademia/nmbu/nmbu-sustainable-food-systems-arena,,153
"https://www.vg.no/nyheter/i/qLdzGw/matsikkerhet",200,ok,,document:bibliotek/forskningsrunde-2026-04-20/framstillinger-mat-makt-beredskap-2026-04-20,,128
"https://www.regjeringen.no/nfd",200,ok,,document:interviews/aktorkart-systematisk-2026,,195
"https://mb.cision.com/Main/1306/4109005/3277591.pdf",200,ok,,document:evidence-pack/arsrapporter/axfood-annual-report-2024,,35
"https://digitalassets.sallinggroup.com/raw/upload/fl_attachment%3AAnnual%20report%202024%252epdf/external_content_providers/magnolia/next/jcr%3Ac5f40c7a-153b-434d-8d7f-3c1eafb3dafe",200,ok,,document:evidence-pack/arsrapporter/salling-group-2024,,51
"https://www.hi.no/hi/nettrapporter/rapport-fra-havforskningen-2024-4",200,ok,,document:evidence-pack/forskningsinstitutt/hi-risikorapport-fiskeoppdrett-2024,,33
"https://www.aarstiderne.com/",200,ok,,document:evidence-pack/selskap/aarstiderne-2024,,516
"https://www.swegreen.com/news",200,ok,"https://www.swegreen.com/press/news",document:evidence-pack/sirkular-konkurser/_benchmarks/swegreen-news,,955
"https://bolagsverket.se/",200,ok,,document:evidence-pack/sirkular-konkurser/dug-foodtech/konkurs-bolagsverket,,98
"https://thefishsite.com/articles/insect-producer-seeks-reconstruction-in-the-face-of-bankruptcy",200,ok,,document:evidence-pack/sirkular-konkurser/enorm-biofactory/media-thefishsite-2025,,1458
"https://agfundernews.com/brief-infarm-closes-copenhagen-operations-amid-ongoing-strategy-shift-vertical-farming-consolidation",200,ok,,document:evidence-pack/sirkular-konkurser/infarm-dk/media-agfundernews,,727
"https://www.hortidaily.com/article/9075157/swedish-vertical-farming-company-plantagon-international-bankrupt/",200,ok,,document:evidence-pack/sirkular-konkurser/plantagon/media-hortidaily,,150
"https://guide.michelin.com/gb/en/oslo-region/oslo/restaurant/rest",404,dead,,document:evidence-pack/sirkular-konkurser/rest-oslo/michelin-profile,,308
"https://agriculture.ec.europa.eu/common-agricultural-policy/agri-food-supply-chain/ensuring-global-food-supply-and-food-security_en",200,ok,,document:regulatory/eu-efscm-matberedskap-krisemekanisme-2024,,162
"https://food.ec.europa.eu/horizontal-topics/farm-fork-strategy_en",403,blocked,,document:regulatory/eu-farm-to-fork-strategy-2020,,170
"https://food.ec.europa.eu/horizontal-topics/farm-fork-strategy/legislative-framework_en",403,blocked,,document:regulatory/eu-fsfs-rammelov-baerekraftige-matsystemer-2023,,138
"https://agrinfo.eu/book-of-reports/overview-eu-farm-to-fork-and-green-deal-initiatives/",200,ok,,document:regulatory/eu-green-deal-mat-reguleringer-2025,,232
"https://competition-cases.ec.europa.eu/latest-updates/M",200,ok,,document:regulatory/eu-konkurranse-dagligvare-fusjoner,,174
"https://food.ec.europa.eu/food-safety/labelling-and-nutrition/food-information-consumers-legislation/origin-labelling_en",200,ok,,document:regulatory/eu-matmerking-nutriscore-opprinnelsesmerking-2025,,116
"https://eur-lex.europa.eu/eli/dir/2019/633/oj/eng",202,other,,document:regulatory/eu-utp-directive-2019-633,,82
"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52025DC0728",202,other,,document:regulatory/eu-utp-evaluering-desember-2025,,22
"https://www.emerald.com/qmr/article/24/3/341/360963/Practicing-mundane-consumer-resistance-in-the-REKO",403,blocked,,document:bibliotek/forskningsrunde-2026-04-20/alternative-distribusjonskanaler-norden-2026-04-20,,61
"https://vista-analyse.no/no/publikasjoner/",200,ok,,document:bibliotek/konsulentrapporter/vista-analyse-mat,,661
"https://www.danskerhverv.dk/politik-og-analyser/analyser/2024/december/stigende-fodevarepriser-er-ikke-lig--profit-for-dagligvarekaderne/",200,ok,,document:bibliotek/media/snapshots/dk-dansk-erhverv-food-prices-2024,,259
"https://www.newfoodmagazine.com/news/amcor-backs-danish-circular-food-packaging-recycling-project/850273.article",200,ok,,document:bibliotek/media/snapshots/dk-newfood-amcor-crisp-2025,,559
"https://www.kesko.fi/en/media/news-and-releases/news/2025/k-group-grocery-stores-cut-prices-on-over-1200-products--kesko-and-k-retailers-invest-nearly-50-million-in-price-reductions/",200,ok,,document:bibliotek/media/snapshots/fi-kesko-price-cuts-2025,,192
"https://novialia.novia.fi/bloggar/bioekonomi/local-food-and-fibres-in-iceland-more-than-smelly-shark-and-sweaters",200,ok,,document:bibliotek/media/snapshots/is-novia-local-food-2024,,323
"https://www.samkeppni.is/en/education/competitiveness-indicators/",200,ok,,document:bibliotek/media/snapshots/is-samkeppnisvisar-grocery-hhi-2021,,532
"https://result.uit.no/reaidu/vare-tema/samisk-mat/",200,ok,,document:bibliotek/samisk/samisk-duodji-mattradisjoner,,2354
"https://lovdata.no/dokument/LTI/lov/2025-06-20-103",200,ok,,document:bibliotek/sirkularitet/matavfall-hierarki-biogass,,44
"https://www.dagligvaretilsynet.no/lov-om-god-handelsskikk",404,dead,,document:regulatory/dagligvaretilsynet-god-handelsskikk-2025,,381
"https://www.youtube.com/watch?v=BOQZvBG_LBw",200,ok,,document:01-kari-toft-fullversjon-bred-boqzvbg-lbw,,538
"https://www.youtube.com/watch?v=6kP1Kfmzm9w",200,ok,,document:12-6kp1kfmzm9w-local-asr-small,,534
"https://commission.europa.eu/business-economy-euro/doing-business-eu/sustainability-due-diligence-responsible-business/corporate-sustainability-due-diligence_en",200,ok,"https://commission.europa.eu/topics/business-and-industry/doing-business-eu/sustainability-due-diligence-responsible-business/corporate-sustainability-due-diligence_en",document:regulatory/eu-csddd-aktsomhetsplikt-forsyningskjeder-2024,,1430
"https://www.ceg-global.com/insights/retail-alliances-and-joint-purchasing-agreements",200,ok,,document:regulatory/eu-innkjoepsallianser-dagligvare-konkurranse-2025,,463
"https://food-systems.naturalstateproject.com",200,ok,"https://naturalstatedeployments.cloudflareaccess.com/cdn-cgi/access/login/food-systems.naturalstateproject.com?kid=c9bc1ab4bb463fb5efd957ecd0a13a2b6e6e8281a447175fb5112aa29f691e69&meta=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjM3YmQ0ODBiNmJkNmY2MTc1NGU5OGYzOTJiZGFhNTg2NjhhZmFlMGU3MDNkYTdkZDZhN2NmNzZhN2M4MGZmNjMifQ.eyJ0eXBlIjoibWV0YSIsImF1ZCI6ImM5YmMxYWI0YmI0NjNmYjVlZmQ5NTdlY2QwYTEzYTJiNmU2ZTgyODFhNDQ3MTc1ZmI1MTEyYWEyOWY2OTFlNjkiLCJob3N0bmFtZSI6ImZvb2Qtc3lzdGVtcy5uYXR1cmFsc3RhdGVwcm9qZWN0LmNvbSIsInJlZGlyZWN0X3VybCI6Ii8iLCJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwiZXhwIjoxNzc5MTc4MjE1LCJuYmYiOjE3NzkxNzc5MTUsImlhdCI6MTc3OTE3NzkxNSwiYXV0aF9zdGF0dXMiOiJOT05FIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX2RuIjoiIiwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNvbW1vbl9uYW1lIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sInJlYWxfY291bnRyeSI6Ik5PIiwiYXBwX3Nlc3Npb25faGFzaCI6IjgxOThiMzYxZWE1MzAyM2FhMzVkYmY2YjhiOGU0NTc1YzUyY2RmNGE4ZGVjMDNjYzEyYmFkNmYzYzc1ZTE1NTEifQ.cof-k5Unw2ev5fgtSNb73sIKC8Ch3dSkWuL6vrbV9XVh3mCzXOZQ8lqBPCS88OVbVY8MdxlfqlRchYtmbNPL-V-_-aECtZdPkMiKGE-diK_mhKB7-nzgVoQI7ZyIxFnaysJRxjf39hOCRGJOqNssR0V73zKqgir4NtkDcpqcrZG2IygOwfX4jTQ0m2nmD3HlAjZ90cl-4g1_nyHoIR48chi83s01UfwtVtxE9qQDMkOyxuD4ob7od6_m4yP4GqLtlF7pjK1X6-CLhCsl_wzKN43Q7p2akRhiGUJLVU18mAoPQhww3jSyhOpHJNEknGllR54IQr7ZXCmM0yKfNnyXXg&redirect_url=%2F",document:evidence-pack/mail-statusorientering-mars-2026,,342
"https://www.samkeppni.is/wp-content/uploads/2025/12/SAMKEPPNISEFTIRLITID_arsskyrlsla_2024_LOK_02.10.pdf",200,ok,,document:evidence-pack/nordisk/is-samkeppni-annual-report-2024,,72
"https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2024-4.pdf",403,blocked,,document:evidence-pack/nordisk/konkurrensverket-2024-4-dagligvaruhandelns-etablering,,90
"https://beccle.no/files/2020/01/Susanne_Helen_Gangst%C3%B8e_Masteroppgave.pdf",200,ok,,document:evidence-pack/akademia/gangstoe-2019-uib,,59
"https://downloads.eu.ctfassets.net/69zmfo9ko3qk/2QvCIRYayaH5K6dAMK48De/2801533b804d7c9f660b997103bd675e/Coop_Norge_SA_%C3%A5rsrapport_2024_HR_1.pdf",200,ok,,document:evidence-pack/arsrapporter/coop-norge-2024,,60
"https://www.icagruppen.se/press/",200,ok,,document:evidence-pack/media/ica-norge-salg-2014,,178
"https://konkurransetilsynet.no/wp-content/uploads/2022/",403,blocked,,document:evidence-pack/tilsyn/dagligvarerapport-2024,,93
"https://www.regeringen.se/contentassets/fc08dfb51d014b3996b719005beb146f/livsmedelsberedskap-for-en-ny-tid-sou-20248.pdf",200,ok,,document:evidence-pack/nordisk/sou-2024-8-livsmedelsberedskap,,247
"https://www.regjeringen.no/contentassets/4ffb06296f2145909c6db2b1157c2bb1/no/pdfs/stm202420250004000dddpdfs.pdf",200,ok,,document:evidence-pack/offentlig/meld-st-4-2024-2025-dagligvare,,153
"https://www.nibio.no/nyheter/ikkje-lett-a-bli-klok-pa-sjolvforsyning",200,ok,,document:evidence-pack/offentlig/nibio-selvforsyning-2026,,368
"https://www.verticalfarmdaily.com/article/9537965/lessons-from-vertical-farming-bankruptcies-layoffs-and-closures-in-2023/",200,ok,,document:evidence-pack/sirkular-konkurser/_overview/verticalfarmdaily-lessons-2023,,119
"https://sifted.eu/articles/infarm-raised-500m-and-disappeared",200,ok,,document:evidence-pack/sirkular-konkurser/infarm-dk/analysis-sifted-500m,,873
"https://www.youtube.com/watch?v=n1qF1TRh2d0",200,ok,,document:03-erling-aas-eng-om-tillitsverv-i-landbruket-n1qf1trh2d0,,572
"https://www.youtube.com/watch?v=UPYj1SNHYdw",200,ok,,document:04-nina-ran-ien-om-kurstilbud-for-landbrukets-tillitsvalgte-upyj1snhydw,,573
"https://www.youtube.com/watch?v=8JZSIH4WC5A",200,ok,,document:05-per-inge-egeland-om-kurstilbud-for-landbrukets-tillitsvalgte-8jzsih4wc5a,,570
"https://www.youtube.com/watch?v=aPzdVR0eaI4",200,ok,,document:06-sigrid-heringstad-om-kurstilbud-for-landbrukets-tillitsvalgte-apzdvr0eai4,,575
"https://www.youtube.com/watch?v=blx_7Jwq0Nc",200,ok,,document:07-loopfilm-norges-bondelag-blx-7jwq0nc,,567
"https://www.youtube.com/watch?v=SgltfUW8Ymg",200,ok,,document:08-norsk-landbruk-tilde-sgltfuw8ymg,,617
"https://www.youtube.com/watch?v=fc50NCdLhL4",200,ok,,document:09-norsk-landbruk-nina-rang-ien-fc50ncdlhl4,,531
"https://www.youtube.com/watch?v=hALbwiwHdOM",200,ok,,document:10-norsk-landbruk-nina-kort-halbwiwhdom,,630
"https://www.youtube.com/watch?v=XcV4bZe0J_I",200,ok,,document:11-film-alle-fire-m-plakater-kursdeltagere-xcv4bze0j-i,,599
"https://www.youtube.com/watch?v=cvT_rOtTDBo",200,ok,,document:13-landbruk-arena-forklarer-hva-er-kronetoll-og-hva-er-prosenttoll-cvt-rottdbo,,485
"https://www.youtube.com/watch?v=USSkCfpjGbM",200,ok,,document:16-usskcfpjgbm-local-asr-small,,618
"https://www.youtube.com/watch?v=nvb9MJdwIzA",200,ok,,document:17-nvb9mjdwiza-local-asr-small,,519
"https://www.youtube.com/watch?v=-TkOU0IeVq0",200,ok,,document:18-tkou0ievq0-local-asr-small,,584
"https://www.youtube.com/watch?v=EMeYsB6Vk2Y",200,ok,,document:19-emeysb6vk2y-local-asr-small,,558
"https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2024-5_summary.pdf",403,blocked,,document:evidence-pack/nordisk/konkurrensverket-summary-2024,,126
